time,currency,selling,buying,eff_buying,eff_selling
03-09-20_11:10,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:10,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:11,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:11,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:12,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:12,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:13,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:13,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:14,USD,7.3821,7.4562,7.371,7.4786
03-09-20_11:14,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:15,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:15,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:16,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:16,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:17,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:17,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:18,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:18,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:19,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:19,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:20,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:20,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:21,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:21,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:22,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:22,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:23,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:23,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:24,USD,7.3836,7.4577,7.3725,7.4801
03-09-20_11:24,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:25,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:25,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:26,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:26,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:27,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:27,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:28,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:28,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:29,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:29,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:30,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:30,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:31,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:31,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:32,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:32,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:33,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:33,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:34,USD,7.3895,7.4637,7.3784,7.4861
03-09-20_11:34,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:35,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:35,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:36,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:36,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:37,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:37,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:38,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:38,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:39,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:39,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:40,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:40,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:41,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:41,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:42,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:42,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:43,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:43,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:44,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:44,USD,7.397,7.4712,7.3859,7.4936
03-09-20_11:45,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:45,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:46,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:46,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:47,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:47,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:48,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:48,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:49,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:49,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:50,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:50,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:51,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:51,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:52,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:52,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:53,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:53,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:54,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:54,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:55,USD,7.3955,7.4697,7.3844,7.4921
03-09-20_11:55,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_11:56,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_11:56,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_11:57,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_11:57,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_11:58,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_11:58,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_11:59,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_11:59,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:00,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:00,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:01,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:01,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:02,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:02,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:03,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:03,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:04,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:04,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:05,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:05,USD,7.3965,7.4707,7.3854,7.4931
03-09-20_12:06,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:06,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:07,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:07,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:08,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:08,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:09,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:09,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:10,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:10,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:11,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:11,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:12,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:12,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:13,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:13,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:14,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:14,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:15,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:15,USD,7.4005,7.4748,7.3894,7.4972
03-09-20_12:16,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:16,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:17,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:17,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:18,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:18,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:19,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:19,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:20,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:20,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:21,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:21,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:22,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:22,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:23,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:23,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:24,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:24,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:25,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:25,USD,7.4025,7.4768,7.3914,7.4992
03-09-20_12:26,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:26,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:27,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:27,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:28,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:28,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:29,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:29,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:30,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:30,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:31,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:31,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:32,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:32,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:33,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:33,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:34,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:34,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:35,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:35,USD,7.405,7.4793,7.3939,7.5017
03-09-20_12:36,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:36,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:37,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:37,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:38,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:38,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:39,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:39,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:40,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:40,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:41,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:41,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:42,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:42,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:43,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:43,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:44,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:44,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:45,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:45,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_12:46,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:46,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:47,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:47,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:48,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:48,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:49,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:49,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:50,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:50,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:51,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:51,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:52,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:52,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:53,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:53,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:54,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:54,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:55,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:55,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:56,USD,7.406,7.4803,7.3949,7.5027
03-09-20_12:56,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_12:57,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_12:57,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_12:58,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_12:58,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_12:59,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_12:59,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:00,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:00,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:01,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:01,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:02,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:02,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:03,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:03,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:04,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:04,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:05,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:05,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:06,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:06,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_13:07,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:07,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:08,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:08,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:09,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:09,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:10,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:10,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:11,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:11,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:12,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:12,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:13,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:13,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:14,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:14,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:15,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:15,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:16,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:16,USD,7.4065,7.4808,7.3954,7.5032
03-09-20_13:17,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:17,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:18,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:18,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:19,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:19,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:20,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:20,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:21,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:21,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:22,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:22,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:23,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:23,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:24,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:24,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:25,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:25,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:26,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:26,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:27,USD,7.409,7.4833,7.3979,7.5057
03-09-20_13:27,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:28,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:28,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:29,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:29,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:30,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:30,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:31,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:31,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:32,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:32,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:33,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:33,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:34,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:34,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:35,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:35,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:36,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:36,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:37,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:37,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:38,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:38,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:39,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:39,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:40,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:40,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:41,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:41,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:42,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:42,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:43,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:43,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:44,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:44,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:45,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:45,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:46,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:46,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:47,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:47,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:48,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:48,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:49,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:49,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:50,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:50,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:51,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:51,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:52,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:52,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:53,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:53,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:54,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:54,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:55,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:55,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:56,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:56,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:57,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:57,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:58,USD,7.4095,7.4838,7.3984,7.5063
03-09-20_13:58,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_13:59,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_13:59,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:00,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:00,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:01,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:01,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:02,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:02,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:03,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:03,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:04,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:04,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:05,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:05,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:06,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:06,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:07,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:07,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:08,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:08,USD,7.4085,7.4828,7.3974,7.5052
03-09-20_14:09,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:09,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:10,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:10,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:11,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:11,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:12,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:12,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:13,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:13,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:14,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:14,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:15,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:15,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:16,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:16,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:17,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:17,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:18,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:18,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:19,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:19,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:20,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:20,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:21,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:21,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:22,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:22,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:23,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:23,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:24,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:24,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:25,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:25,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:26,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:26,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:27,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:27,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:28,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:28,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:29,USD,7.408,7.4823,7.3969,7.5047
03-09-20_14:29,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:30,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:30,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:31,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:31,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:32,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:32,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:33,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:33,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:34,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:34,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:35,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:35,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:36,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:36,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:37,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:37,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:38,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:38,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:39,USD,7.4075,7.4818,7.3964,7.5042
03-09-20_14:39,USD,7.409,7.4833,7.3979,7.5057
03-09-20_14:40,USD,7.409,7.4833,7.3979,7.5057
03-09-20_14:40,USD,7.409,7.4833,7.3979,7.5057
03-09-20_14:41,USD,7.409,7.4833,7.3979,7.5057
03-09-20_14:41,USD,7.409,7.4833,7.3979,7.5057
03-09-20_14:42,USD,7.409,7.4833,7.3979,7.5057
03-09-20_14:42,USD,7.409,7.4833,7.3979,7.5057
03-09-20_14:43,USD,7.409,7.4833,7.3979,7.5057
